identifier,coordinate
7fedcf41-51a0-4a88-a105-8d13bb0b3b2e,119.84287
64a5037e-70f4-473f-983f-85dbd69f63a1,119.41298
64b8ebc3-c282-474a-ba1e-0d59341af1f1,118.98310
ae34489e-c5c6-4ce3-8391-37a892cbaf6c,118.55321
919dcad7-6811-46d0-95dc-f385a2b8f68b,118.12333
53efbc53-ea6e-434b-b8c4-9573af78fa68,117.69344
f78c945b-4cc7-41af-98e9-26d81914adcb,117.26356
e29ebb01-409d-466e-b677-e38376c110cd,116.83367
b0eb5931-2398-40de-aefa-3e9394db42c7,116.40379
92665fbd-0e71-4cb7-9164-0b40024f3017,115.97390
4a5030dd-d24d-4913-a36f-1b3be4c9c78e,115.54402
9d4ed66a-faac-46e0-9698-0b035318150f,115.11413
ad8f71c9-11c3-4043-80e8-4996bea930d3,114.68425
f02f0af6-1968-4c5d-a816-cdaedc894144,114.25436
39030002-8cdf-4f65-80eb-dc37d545bd20,113.82448
a24a7eb2-e1ec-451c-a141-647f1f656cf1,113.39459
8628554a-3f2d-4529-9966-d0e4bf14fbd9,112.96471
a672a705-a2dc-417e-a273-f4a31303ce3b,112.53482
a8cbf15e-f5e5-4d38-8b4e-fcbb8bbac7b1,112.10494
8547cd99-aed5-4559-8524-e01c8c609be3,111.67505
6004d472-fcf9-49b3-8cb2-c85f9f25274e,111.24517
bce2fb84-d54a-46d7-a792-1696920658e6,110.81528
9fd39904-c935-4e48-b84d-365a27090149,110.38540
3bca5e0f-b112-407c-b260-aaee3b826666,109.95551
75cce70e-0f87-403a-9441-806b606246a4,109.52563
c0b0ae8a-82fb-4388-8a3a-9c60e4b92a21,109.09574
05fc5f53-6168-4c0d-b577-cae2a4e17bcd,108.66585
edbff559-9135-48c6-b826-1bdfca702762,108.23597
37b684ed-8ccb-4dc9-b346-5b03f317596d,107.80608
821d7ce0-7615-4b4a-989f-116f0e61e840,107.37620
18fe3cf7-7758-413e-b062-4911e66e378c,106.87454
bcf95454-5bf6-4165-b1ba-9875d2a34346,106.37287
ac957c79-3623-45e6-ba7e-1e0fecce88eb,105.87121
5eddb834-d58b-4dda-a661-e8bc50557a5f,105.36954
c8ed65e0-ff8c-4034-8c5d-a6969d4e76c1,104.86788
9008a60e-0909-4ee6-9cfb-7381aee5c0c6,104.36621
3a84bdd6-df53-4e6b-a086-ca799acb666e,103.86455
