identifier,coordinate
d5301e79-5958-401d-b1cb-189e3a3f09a1,919.37819
52eea7ab-8e0d-4158-8977-0992f3a63eea,918.74815
67996f7e-c4e2-48ba-982c-a8d3813a1ebb,918.11531
89ae7cb4-ceb3-4757-95b5-e0897639d3c7,917.48547
d5eae0a8-ea9d-4f20-b733-9472767c5141,916.85563
2a9af692-528c-47b9-b9e1-c35d5978b6bb,916.22579
32b1603f-d291-4cf8-adeb-4eebb58e5acf,915.59595
72a8fb3b-8b24-4793-a2be-0beec3f4aa5f,914.96610
dce249c3-c08a-4e1a-9b66-c42cc6db6ba7,914.33525
a9e67d04-f039-45d5-8b5c-3e6e1616dab9,913.70518
619a9db1-d075-4f86-a624-fa8c0fcdb008,913.07510
a8697ab6-7868-4c54-9059-9ae27a4daf85,912.44501
c2b41a39-aabd-4f2c-9d2b-f1d683cff523,911.81448
3d265b40-aea0-46dd-bdbd-6fa5d0e50654,911.18439
f056b3b8-ee9a-440d-b12e-3ce1ae8a448c,910.55435
df44f381-f3e8-411c-bd53-09deabd909ad,909.92425
87078bd6-835a-4d6e-9354-83dd2e4fb081,909.29416
4af45ea5-b999-4b0c-8f6b-1a3ae3e2c2fa,908.63683
03984c71-2541-4d96-9b2c-5219cfb0cc0f,907.97950
704b1ed6-0042-404b-a65c-b5e1f07c321e,907.32217
912313fa-8a24-45cf-a09a-5e9c5de6ad18,906.66484
58739c23-8430-4483-926c-e3f9aee004ee,906.00768
fa65281a-f434-4154-a18c-8c70aa7b5796,905.35035
c6fc0dc5-3603-4192-92d4-b8746f9be881,904.69302
18310043-90f0-4c77-9778-31900bdb3a28,904.03569
70688d8a-ec67-4002-82b4-56207d3be2af,903.37836
4605b70f-2a38-4f52-a510-b0badf556504,902.67584
dafca972-4fc1-4359-8698-03888fc430d8,901.97335
8b38cc67-c622-4623-a0bb-94da019d4f80,901.27086
c3056c61-1058-4433-976a-71798c9dea0f,900.56835
5b7b9c49-0dca-43cf-8202-befbee086a42,899.86328
536ee8ac-8cf2-4d94-beb1-7cb8a8a0c46d,899.15747
eba0c557-a520-4b8f-bd34-a84a1b80cc9d,898.45152
08b5f3d3-df93-4f35-9674-fed1960d1038,897.74153
af595656-d6f6-4fd6-aafe-3176e3b2822c,897.16610
94f2671c-b1da-44a7-9299-d78c6c4f6cb7,896.59333
3f12f2ce-e39a-4f1c-9abd-031864ec31a4,896.02282
9669ec09-8f36-4b79-adc3-a25f1cd30d32,895.46008
304f44fb-adf5-494c-b46f-cabd191254f3,894.83598
e0d50c47-e0dc-4767-bc2e-bc52452bf06e,894.21398
22787b6c-9a46-4f25-bb44-ba4443744edc,893.59308
35d0fd6a-2a85-4e3e-80b6-9d2a56ccc08f,892.97207
00d4f4ba-7e27-481d-97ab-c30e97b21d10,892.35099
4de5a40a-032b-4780-ba91-16e80093202f,891.72991
b8948ac8-5ef8-4ee6-804b-40239eb39a5b,891.10883
6350ef95-9280-4a5a-b0db-3ea050f0f0c1,890.48775
3e9436c0-797b-4e25-a269-b49d6796250d,889.86667
75668cef-768f-4057-809f-3701ae7a7aab,889.24560
16d352cc-bdd9-4ab1-b343-28b688c6d16b,888.62452
e4c19468-875a-4731-ae1a-a3b0a63c487e,888.00331
536672d3-5db2-41b5-8f0e-39117ca4f472,887.38224
74ce17ea-5cb4-4d2f-ad92-416b2ebd8e1f,886.76116
b8d8de9e-25cf-42c5-85b8-4bea355334f2,886.14008
ce08930f-6431-478c-89b0-929ac2b987ab,885.53178
4b183941-4062-49b2-86ea-5f100bcb096f,884.96214
e0c9531c-af17-41ba-839a-22950ce1dbe7,884.31031
12cdddeb-f7e1-4372-a13c-1849ed88d1ed,883.65938
ef243c3f-4d5f-4954-9b11-b1fb19a93e8b,883.00908
e2629e65-b169-4ae4-878e-5e62b4978041,882.35738
3e1958d2-4ed3-48f8-a777-c17ff70b8c92,881.70789
c11fdb1a-d20e-482d-8ad0-0f01884d2051,881.05535
189f97ad-ffc2-4209-9be3-6be0f22d9872,880.40352
55687ccf-577b-47f8-947e-d2014f081a28,879.79125
93113091-93b4-40bb-830a-2a50d95c1373,879.22868
55e64dd6-6508-45c9-a425-2ec4c323c330,878.60768
f6da074a-6ee5-4de9-8dda-fc4c27308354,877.98537
24a34b3b-8854-4b7e-aaa3-1c6d40a37d80,877.35426
3eb0f376-ec5a-4517-9c8d-085a209111c5,876.73421
99679a4b-a9f0-4e9e-b8c3-050d651811a6,876.11306
9ed67517-0768-46ae-8fbc-6a81e2b3ddf9,875.49196
45f75c86-6ba9-42f8-b158-30329b68943e,874.87085
0e96b49d-2e05-4a83-ba39-ab5d9c486b06,874.24975
6e4ab33d-a0f6-437c-abf0-003bff7d916b,880.86450
7e0c3d9b-862c-4c03-8826-b12c318a488b,880.27798
e81f94ee-1829-493d-a773-688eef44c2d7,879.68954
a55cf86a-6551-434e-bc25-893c898865d3,879.10312
2b987b89-2829-4ee6-8878-3e0b8e763def,878.51413
f8e3f2ed-010a-44af-a8dd-409dea170128,877.91891
1f78ac30-b245-4697-ac3f-6d3bdee4cd16,877.33242
c28756c6-b97f-4a88-9e41-ea205519fda5,876.74695
3ea69841-410f-41c3-be63-71d549ec488d,876.16038
c3406e9a-b6bd-4efe-8f20-1143127876ee,875.57385
8a4b7c07-5a6c-4802-b0e0-edb5c62510be,874.98733
5a5a0008-6216-4392-8727-494c0ed7f979,874.40080
07fea68e-38a6-406e-9386-e85370cb5b92,873.80951
3fc3e390-b694-4448-b5bc-39aa65d5afe1,873.21472
210c681d-b1fe-4f85-a649-92d6826202ac,872.62218
c7acb41d-5b6f-4ce6-8eee-cc3fcfd14dea,872.03437
6e9e477f-83fd-43d6-8079-e6181b9dfa43,871.44785
76353459-512a-486c-96c2-ce990676f110,870.86132
b0cbf8db-9e9b-46c3-b3a3-a8c7bbe2cddc,870.27480
5f7c2bec-0d50-4ce5-ad32-c313b9d0be5c,869.68828
17933408-a2e4-44ca-b9a3-4e41d1635de2,869.10176
d41e0f0c-8520-43a3-a7ff-b4f393b6a539,868.51525
50bc470a-f2b2-447c-a705-ea9b47e14107,867.92872
9e50cf52-6837-4c1e-aedc-02cdb1000b33,867.34217
87cf9bba-ab33-4504-ade0-85e25383c872,866.75825
00206ff9-26c5-4815-93bd-03d269ebc134,866.17224
76a13aaa-5c13-47f4-ac73-e1b1b88556cd,865.58979
a75b312e-8884-41ce-9f8d-d4caae1f934a,865.00679
206d48bc-fc22-4232-b0fb-125c08719930,864.42027
34d6727c-49de-49eb-b643-2a254176b925,863.83417
eb48e031-cc74-42f2-8714-51cfe482b46a,863.24767
dad9d098-1a17-4b7d-a623-09cbceaa39a0,862.66116
ff077416-8042-4985-a6f7-895d53b5ba63,862.07414
aa0028dd-1c83-43d7-878b-1ab95cb96576,861.48700
cb0761a7-6fdb-4220-91df-4f4be3ad63ee,860.90144
03976550-df57-40d6-bca8-aac150eb28b6,860.31494
9b68c297-1772-4da3-bb2c-402069f31b72,859.73123
2fca52cf-bb15-495a-a5b5-1d02cd74a8d6,859.16112
49069fb9-f0ff-4df7-b6d0-a9b9ee1b0bf6,858.60098
0492c4d9-c652-4192-af7b-69e2a5ec39df,858.03126
6415abff-7f0d-47e6-8cc3-0f449814fcd1,857.45742
c7bf7bbc-1945-470c-85b0-e6ebd1454f45,856.87120
63190834-e566-4c8d-89e0-377722758b3b,856.28497
d7430117-cf72-43bb-829c-5f983ec1814c,855.69874
5ee6349b-e216-4fd1-aee8-d2734f650661,855.11555
df449bc6-44f8-4370-b404-b358b4a2bf79,854.52906
1fff3ce5-6639-45e9-9fa3-8e2e6c8d961b,853.94781
09e7aeee-a317-443c-bf2f-ce0828064802,853.35710
f427da6e-80b1-42f6-8a14-1253e6efcb8e,852.76876
51af7b6f-8003-4ca6-8321-230fe5e411c5,852.18227
36eb6a5a-d4b4-469a-b772-bedd0ae335ff,851.53923
a555877b-fae0-45a0-ad0d-abdcfecd6ee7,850.89195
a77e85b0-635e-4acc-bc0e-4a8e0bea4436,850.23603
5d222634-4b5e-46ec-b944-8ed3db19f02f,849.59308
0632aa8b-35ed-4f77-a709-4d386913af58,848.94828
4628814b-426c-459e-9fdc-1d9e0092865a,848.30826
ae8f7acb-956f-4afb-8df4-42fbd34b457f,847.66762
041aa95b-c9d6-481c-8ef3-6d0e0b76c2d2,847.02527
a1b115d4-71d1-4a49-8e0a-f6ccccf978ee,846.38802
d1de338f-9d37-430b-a10f-98238df24c1e,845.75079
997f576e-48aa-49f9-9249-d24d20d9dca9,845.11291
c2d500b0-f9a2-4fc0-80e5-cc983a27f0c5,844.46825
f10844a3-19a6-47e0-8db4-e7e5858e407b,843.82018
f4c01c56-098f-46a0-8e20-2a7fc6e9dc00,843.17199
43a67ed7-a82b-4e2d-9b6b-ceec56195fdb,842.52457
dc0d7655-d1fa-40ec-92f7-acee518ae8ce,841.87488
4a823ce5-4b99-4f3e-9245-19370c827371,841.22615
b72f362d-27bf-4f92-8312-82f80f075b59,840.58008
9c68a09a-c485-4794-8981-ed46d473a3e4,839.93203
66206bd8-fbf9-47dc-90f8-4103973ad0b5,839.28363
4675463f-13ac-4dbf-bb46-7a54220bd0aa,838.63420
4e66834d-ccd6-4d98-acd0-63d028b147c7,837.98480
3b71d8db-aea2-40a3-8ec1-7f3937f2db23,837.33509
066d799d-9b83-493e-8bcb-e2e61fb4ce39,836.68545
e665fdc6-ef25-4b54-b2b6-456139aa9295,836.03580
663d51a6-17d5-4ae7-83f7-8eff0681ee66,835.38616
ce01c84c-33d9-443d-98a4-b150f431b022,834.73652
5fec3237-e66a-4f8a-9dea-42f9872c4cb3,834.08713
7c5d9727-891c-4724-b7ed-77fe9cf21c02,833.43746
9bf98c06-35ca-41b6-b43f-40362c953ecf,832.78780
37e4edc4-ba56-40f9-b534-c5523c43355d,832.13814
