identifier,coordinate
fcbc53e4-bbe8-419a-be24-d6897c273259,81.64414
c153ecf9-4830-4460-a6c1-ed6e1a7a4876,82.04923
c788df1f-1e6d-4090-a4b7-511cc60a1062,82.45432
93490fe7-ada2-40cb-bee9-cf8918734a66,82.85942
15f872a1-6c1e-41c2-9982-822ee98e25d7,83.26451
b07f8c15-5c03-440b-8d2b-af35d26ea85c,83.66960
3b0ea548-9e2c-4ea7-89ca-ca85f9a2f3bf,84.07469
febe0213-7594-4567-813c-d5236e36e900,84.47978
54c90d3e-546e-4439-b8d4-3a4c4cfbb5e4,84.88487
32ad562f-8222-4d56-9cc2-9dd975d118f2,85.28997
d5cd07c1-a6e3-4f08-ad2a-622ec796e724,85.69506
7bbee7f7-b887-4c2e-b5eb-08ad3a401cd2,86.10015
08760c47-3fc4-42ba-a2da-300d08e4107a,86.50524
43e059e3-8996-4c49-af7a-8228d03c4b00,86.91033
19a793ac-5fc9-455e-a5cb-675d180c703b,87.31542
eaa04d84-18cc-4286-91a6-634db9cbeda7,87.72052
e125b0fe-fcea-4bdf-88a8-d085667766c0,88.12561
fb193e9b-f8d1-49bf-a63b-3219f155d100,88.53070
7607336b-a574-46a9-84ee-667736ecc337,88.93579
4dae4825-b39b-4b29-9e8f-2f948fc49ddc,89.34088
48ba9ba7-aaa8-441b-9203-9839e8c52320,89.74597
5dd28529-c6bf-4bb6-80dc-30d593e0e1de,90.15107
34b72a37-cce1-4edd-87c3-cb7e9f5d830b,90.55616
bb996e8d-8a7b-4747-be7b-ef31c3f202c0,90.96125
817dcd1f-c836-475b-9999-55da069e9460,91.36634
1f4c9a72-1c56-4790-bf07-f89451e94af0,91.77143
e5387967-9aff-4d08-89d9-37de41594eb2,92.17652
9bea9411-34b3-4e5c-b633-eacf154813ad,92.58162
6b9a245f-e1ac-4712-9304-8636505f7e1a,92.98671
0ec3067d-7179-41e4-a8f7-5d3c3a9e575b,93.39180
f75702fb-8d96-4796-a1dc-6ce1fe3a6d3a,93.83173
290ca539-e42e-45bf-b842-03eb21a85bb7,94.27167
223f7abe-fbf6-4216-bdf2-629fb66ef94e,94.71160
23eab109-92ac-401d-9f3c-33a5e4290b8c,95.15153
5c186def-37b2-473b-8865-75c5e4639af4,95.59146
97fbbb07-90c3-4cf4-8eea-a3b451f01274,96.03140
0a9d3375-33ac-4d86-b7e9-e233bcee66d9,96.47133
5b69169d-4db4-4a10-998e-67f3805eb7da,96.91126
943192a7-b696-4b99-ad40-2554ec20032e,97.35120
7d7f6f71-0bf7-41fd-a10e-0461ed346daf,97.79113
c9c44155-68c9-4461-a815-20fa07de9d2e,98.23106
1591224b-f9f9-41da-a5c2-24ff2558d144,98.67099
b9ec3b39-6608-4843-bd80-bcf795d53497,99.11093
3bf318a3-4882-4cca-8f7b-2d7efdfe031e,99.55086
48fab89f-6bbb-41ba-99cb-e4de98f4e884,99.99079
7c0c752b-119f-4a81-ace5-700479f0d355,100.43072
9be275b6-e7f2-4dd6-9dec-cc89d878e62a,100.87066
190ba569-299e-4ffc-8c1c-b1d56de6f2b7,101.31059
0897afef-ea02-4940-9822-2f46ff7c2829,101.75052
5c2056df-f582-44fc-af8c-13be752b2c8a,102.19046
4a7528b3-2276-4469-9992-98e943b6dc79,102.63039
4da663f2-cd9d-4c7e-aeab-6e842f32f26f,103.07032
ad6d0dd5-dfd1-401f-830d-742e625b4548,103.50526
ad13550a-dc90-48c6-938f-94dddcf18324,103.94019
b23a84bd-da76-4758-b038-bf3cc285fa11,104.37513
0df198e8-b91c-48b4-a84c-3b41d7551aae,104.81006
f94d1450-3260-4770-8da3-1784ef48a9c4,105.24500
dd20f1d8-870c-405e-aa6b-9b3d26364276,105.67993
b2d13ac5-68fa-42e3-9418-3eaecafba32a,106.11487
794fd7f3-026e-428d-8bc1-00ff89877d0a,106.54981
94d77f62-a376-4d5a-a693-f56975ff9b4c,106.98474
fe446a07-7aa3-402d-bde1-9db147db93ba,107.41968
7a2112c7-917d-4b0a-9c26-2f3ca799c3ba,107.85461
520eba56-6843-42ce-9c34-14db217dc654,108.28955
3922c332-3ff9-44df-a766-bf9a6706189b,108.72448
bfd9a5f4-a52f-4cb3-9b83-aaacb71797e5,109.15942
b3a87d77-6cf2-42b8-ba41-456905bfc89e,109.59435
41fcf2ad-c320-4d51-ad7e-f50cf2bcb899,110.01045
eedbcb6a-0264-4e55-bc0a-9cfe0a088ef0,110.42655
a53eca68-e77b-4c32-bf23-470ead147d34,110.84265
b7aa1b85-a24b-48fa-9da6-9415d6c3fff4,111.25875
95884605-f191-4d26-b05a-81868cb9e0f2,111.67485
3dcd5dbc-143b-49f2-9216-84c5bb51afc6,112.09095
5698b129-8e67-4427-af37-ace60983a891,112.50705
9e929b69-8262-4927-b664-242270966156,112.92314
79ad2122-56b6-4191-8291-89202f4fa829,113.33924
ad6c03b2-e89c-4996-97be-123297e53a2c,113.75534
478dd963-f1f1-4792-b0de-52300c800a8e,114.17144
50fe58b0-d1c8-4a09-bf4b-146eb4acd4a5,114.49594
f156460d-f016-4890-b560-5ffe48176056,114.99814
c0a74c7e-6ad8-4bf9-b61e-03cf4e2622e8,115.50034
ffacbdad-cd74-4d66-9bbe-e42c3c421302,116.00254
a4e95d29-3611-46e9-8a22-27494f9fce34,116.50475
a602805a-1c26-4a1f-9c9f-2b8b27f5a352,117.00695
a94a9eaa-614a-4959-ae89-006f99c48ba6,117.50915
6c548597-2142-4b06-ab66-6e222bf52b57,118.01136
870e252b-4e45-499f-8d55-65712dd804dc,118.51356
73c7d9b8-f342-45e7-8e22-b216b7f5b1e8,119.01576
ec0e78f5-9b72-4202-87be-2fe782b44a12,119.51797
8d1502ff-2ca7-464f-a3ac-9ff6f3bf153d,120.02017
259e640f-516e-4d8e-974f-74b01a12e4e7,120.52237
0fa4dae3-6dde-4df5-bcd4-efaa7470dba8,121.02458
894329b8-1b31-4a55-8ccf-7f9b050a2ea3,121.52678
2bea33ca-71fb-444a-9766-4a91c2d43616,122.02898
84615730-973d-48a7-9169-3fb0d09a6da2,122.53119
c1a609e0-1808-440c-99b9-60b9942f14dc,123.03339
9a888d7e-a845-4f12-b453-ddd292f21acd,123.53559
94da216d-6206-43dc-ad49-93789fcb2575,123.99922
06451c98-4a94-43e3-b8cf-65b4f6ed47c5,124.46284
738d4827-157d-4d47-a309-edf842a26a97,124.92646
25157377-2cb5-435f-a37d-fab15ac1294e,125.39008
1cfdb2a7-53a0-4f49-b71a-d15e4a56cb64,125.85370
c0919b98-c043-4676-9d57-949b2f09158f,126.31732
cda0f396-47bc-4bb6-a793-012fcdffdac8,126.78094
01bb1311-c47a-4442-a15b-1f59034e960e,127.24456
3396effd-a7ff-473f-abf2-3b40ae079527,127.70818
6f4ef97a-e20d-4c1f-827f-4d9ded56cabe,128.17180
42888bac-f542-49d8-b55e-dbe1975cb556,128.63543
17d35062-74f7-4258-9a54-00b112b973d0,129.09905
f8415f5d-11b9-41b9-bfc8-90b2c4be2b3b,129.56267
be495f13-99f5-4bea-baae-90eb8d8a2671,130.05477
c60dd703-b969-40e0-980c-2e0140967aa7,130.54687
602dcdc9-c923-4e05-9508-b3254bd62129,131.03897
002c4a3f-8714-47ef-ae20-b7a5720f105c,131.53107
a544c414-a749-4348-8003-7a5ab652d318,132.02317
3bfd8784-f27f-4374-8e2d-f839c6efa684,132.51527
30e205ff-f365-4111-bfb9-3400017b8ab2,133.00737
e8e291db-20c2-4bc6-933f-eb0119a99516,133.49947
c03f9edc-e655-4b8d-a2b2-a45c4438dd0d,133.99157
41f6f30e-33b5-4878-9926-796f52a5a9f8,134.48368
48decddd-27a4-48fb-93b5-59192c0fc23e,134.97578
37a4bc37-e161-48c7-9438-9365b6485372,135.46788
b3aff8cd-40ee-419e-b024-6c07aa2690d7,135.95998
99ba0a74-46a2-45ee-a02e-193b86934bdc,136.45208
79aaa178-6454-42ba-86e1-be91a491b823,136.94418
274d74d5-730a-4151-8bde-530118e541a6,137.43628
b2f95990-d322-4933-82c6-9c71848dad66,137.92838
3cab82c5-c653-447f-9511-4c757ac1371b,138.42048
5d2706cc-324f-43b3-8cce-675177b3c904,138.91258
a983d94c-b0a1-438c-8a10-e5dab2015971,139.40468
50bb2166-c450-4a3f-b344-ae0f7a95f43c,139.89678
7f2dbc9e-71b6-4d07-a307-dd4633399a4a,140.38889
514bb233-0b1a-42cf-8cc9-6c5658f86302,140.99404
67b0aacc-2333-45de-95e2-74d3b9e22b0a,141.59920
ebe60311-8b56-4787-84be-c93dbc76890f,142.20435
6596aee0-296c-4aa3-9e84-869279244c27,142.80951
9bbb3a0f-3d39-4457-9192-e0e749f2f358,143.41466
69f70f04-a5ec-4ddd-84e6-2f74accb9de7,144.01982
789cd688-35e7-42e4-8ac9-e558843b8cbb,144.62497
b3a99eda-83d4-4b92-84ed-17ab91d3be2c,145.23013
e1fe85a6-5dad-4874-a8ac-834890efb26f,145.60797
20fe6900-1d31-44e6-bdc4-10a1f2d8182f,145.98581
4e7df983-e1ef-466b-bef1-6e10a1a3e3d8,146.36365
c5390a77-3e1c-4673-94f9-dcc0be8aaab0,146.74149
977b017f-047d-4f0c-8afa-41b7907540d4,147.11933
e3b819cc-d332-41e6-a1cd-5a1bd30bed6d,147.49717
2c8d258e-c8e1-4f7d-9d5e-9c1721152c8b,147.87501
4905830a-7eb9-47bb-99b4-74778b847588,148.25284
991e2ae5-05c2-4f3d-9b41-f968da9af721,148.63068
2ec0781a-1ea3-492c-ba4f-11d155085e8f,149.00852
82802114-6446-49f0-9cd7-cf23b36c2986,149.38636
7f3df7c6-9d67-4015-8621-2691afc02726,149.76420
810fdede-abce-433b-977b-d69e7dd0625d,150.14204
fa56eb69-e9c2-4c3c-9255-ada558aa380f,150.51988
478af4ed-7797-4133-a6ad-3a928bedc7ba,150.89772
9f649aac-1c5b-4a6a-b880-f5b78b7b970b,151.27556
776c252a-3006-4b67-88fc-5a2cf589ada2,151.65340
4327c866-8b05-405b-aa8d-e4b7217ced42,152.03124
4f2d4f99-5587-41b9-b386-b1b5699da921,152.41088
cb9c5479-d924-4757-b38b-65860acdb889,152.79052
2d6e7078-7af0-48fc-ab74-6902b78c94b6,153.17016
f18778bb-5720-4f3c-85e7-e82b308f1310,153.54980
84429224-ee56-4600-92f3-fe2e6e52a14f,153.92945
1a748614-35a3-4528-a05e-7713508a8c48,154.30909
8a8167ec-b5b8-460b-8e42-1dfc8c670e5e,154.68873
9e85c45f-ff1a-421c-ae4d-fb57d3966e92,155.06837
59fe9c8a-9d66-44b9-9be0-4c7f93d329ee,155.44801
179572ac-c428-47db-8122-2567fd7ec1f3,155.82765
6f746993-ef1b-4ccf-b332-5015c2454e93,156.20729
921c2801-e99b-4049-b6f8-0c0abbbdc533,156.58693
f45748cd-c34f-4816-b5d7-2b02b4af9707,2.23696
ba41241e-bf73-4e1f-bb7e-e3bbf220b0a0,2.79138
969ccbac-10a8-475d-9b71-74d808418fbd,3.34579
bb898018-714f-4c12-a902-370a0cb5d21d,3.90021
27154704-4011-4eda-994e-974f7f3b2fd6,4.45462
8dda417d-285e-4fab-9e9e-44dcfc027c44,5.00903
d02393c8-2080-48ef-bf18-ec327a97de2c,5.59936
8f08cb2a-d222-4a5e-84a2-f074c0ba5cb7,6.18968
9b4135dd-3563-41c3-a676-3edce2cf838c,6.78001
90e82593-f5c2-4519-8915-09e7cd614e33,7.37033
89eccceb-e4a5-4545-91e7-9dbb41bc84de,7.96066
71c9a7f0-50b2-4069-81fc-fb25d89a3661,8.55098
f83d63f6-5383-4fd3-ad6a-0cfd0cba6fdb,9.14130
3f7cff64-548d-4848-95d0-71db524ec902,9.73163
76a40206-ffb4-4cd9-a48d-c74617098e0c,10.32195
e2d0b09d-a0be-45d2-a151-eba0ea1558f7,10.91228
15f683cb-4143-4d41-8f64-ae549e1b6a48,11.50260
bd62fa2c-3947-4c73-bd79-4e09210844c9,12.09292
971723f6-2347-4975-b7da-f2c1854a1971,12.68325
d8bf7a49-a1ad-4aea-a2a4-196a2791cf4a,13.27357
0c1660bf-f5b5-40d4-a675-307eaf5d4026,13.86390
c1008761-8438-4f2f-a28f-c440a028e917,14.45422
e5c2c042-92eb-43cd-8080-c4943d17a493,15.03754
ce6386a5-0cb8-48e7-9af4-abc667fcefc3,15.62085
4b30f790-1720-45f4-9091-51197f0068b3,16.20417
3809ef44-acb0-4d00-baf7-7f193c9a15c0,16.78748
d2abb6f4-6df4-4280-988f-95f71d345b04,17.37080
08864153-2b59-4022-afa7-e6e3a42529a8,17.95411
bebec291-2704-4546-918f-48562891fa9c,18.53743
17dd2cac-636e-4418-ab4a-77ba87d937ca,19.12074
41d46d8c-d116-4412-8179-faee51d5790c,19.70406
4eff68e0-38de-47b6-adb2-d2af71d4ac66,20.28737
e41725f1-38b5-4c12-80fc-ffce699e0d18,20.87069
766c0f1d-7022-4b38-9f67-5d249504c222,21.44750
f4212f9b-5539-492e-907a-b552216b7d4c,22.02432
91310482-1175-4760-bcd2-ab0141063400,22.60114
c5c98f32-fb5e-4328-91a7-e2f7e1d1a452,23.17796
96d4d81f-1010-4f4f-848d-d148dd0cfc41,23.75478
a0cbe3ca-becd-4e4a-9ac0-ff9d03c758a0,24.33159
7b147f16-0fec-4bc9-b9c9-5840ce4f2cf0,24.90841
8b043af8-887b-4bf5-aa7c-4120b08a7134,25.48523
23c61f94-0451-495e-af9d-abe240127083,26.06205
05de9024-4f58-408b-bb7f-85edbcff4e82,26.63887
bc4f8e14-7820-4925-ab7a-3a77867e06be,27.21569
144d6d43-977c-4fea-b59b-61344554f276,27.79250
d4cd1810-864f-48fe-ac7a-2ad793831cc7,28.36932
ee60d60a-8f21-496e-b2e3-70907a378094,28.94614
3c08d35b-0fbb-4858-90cd-8fc26c804d9b,29.52296
963e1e88-0675-4a48-a7d4-baae52ed334c,30.09978
0c0437a4-c28d-4649-a579-e192856bcdb5,30.67659
2c48e892-921b-473d-ac2e-e0a084c9e2fb,31.25341
bc24eaa6-1a64-43bf-a80a-3c5d928b2152,31.83023
d60eae44-ad4d-4b40-a8cf-9c1de4bd0fff,32.39902
836d8e72-bc6c-42f5-8a01-036476c3d696,32.96782
a8f206b8-58c4-4114-ac27-58f75d5af702,33.53661
b5407b73-2bb3-4e08-85cd-58a8549b77de,34.10541
44be8d18-9470-4bc9-bb7a-17da3e839b1e,34.67420
fdd882b8-1fed-4b74-9195-9bd095a68bb8,35.24300
4bf81896-f134-4098-bb7a-b8d0c26d0ec7,35.81179
35af2555-d254-4ba9-a34f-85b5a983bb28,36.38059
e811560b-9a97-4975-b3ea-fe21c31b6ed9,36.94938
6199b189-ee9d-4c4f-8d33-099f7a39e942,37.51818
63cc2caa-5d12-4c92-a80b-80b2ec358136,38.32531
303f7698-4152-4668-8a85-a7be24315a49,39.13244
d76d9476-02eb-46c7-a350-5856e8c1c829,39.93958
c9fb157c-4215-4a92-8ead-71bd91aba70b,40.74671
8ede9ae8-de00-4249-8e7b-256bebb14016,41.55384
