identifier,coordinate
41c9689e-ec8b-4e07-a896-3a963b6cf699,541.43333
c2bbef50-b173-48ad-988e-f010d63a2573,542.03760
158994e9-095b-48fe-b2b7-12d2df29666e,542.64188
791dfef7-c0c6-4e5e-97f7-cbf01c1d7a08,543.24616
14037704-dc34-4e12-b1f5-6fd9ab2a69db,544.04391
ec48d675-daf1-4876-9ee9-fe12c3d0ba9f,544.84167
eb2ad14c-22a9-47a9-9ea0-b68b6c67d808,545.63943
a70091d4-2e93-465c-b4b4-f3c8c4c08f1c,546.43719
c809b17a-6b30-4b27-afe7-1519c06c97ba,547.23494
a865e9ea-80e6-4c57-b886-56b6ae3a316f,548.03270
8eaa0a48-a254-4509-b26d-81dc3792f95a,548.83046
b029aa38-0902-4a4e-a8ce-2d96d4a8ae11,549.62821
9a09c67f-b5ff-4b67-82d5-ff4abb29a4ac,550.42597
aa31473a-ccc9-47e9-a2d3-fea2e50fa324,551.22373
07a75002-287a-46d3-9c88-7cbbba4428dd,552.02149
40dad649-b4a7-4a6c-8911-f1efa005e446,552.81924
0a8438c1-b551-480e-80ac-4db88d454c11,553.61700
2fbfc670-359d-4504-81c8-f6838cc1e026,554.41476
dce5f18a-1b44-49a0-8319-0521ffeae08d,555.21251
d7397a9f-198b-4ed8-a729-94aa1a16bfa3,556.02215
b8d04cd4-7503-48c3-95ef-b60f38f0a82c,556.83179
b3749f82-ebcd-483b-b414-6bde91e7e596,557.64143
063ecf34-91dc-4791-8164-5832f40b8f85,558.45107
587fdc01-3c46-4d39-a3d6-7599b9993777,559.26071
105b737d-6caa-44d9-9525-187bd4aa24c6,560.07035
6ddd7163-d199-48ce-9d42-9e0907f2e933,560.87999
78c8d081-6d37-4ce7-acc9-d9b346e48def,561.68963
7f6cd2df-a8be-4e14-80a7-1c6a398d38da,562.49927
4b43643e-0b39-4909-98de-532e320970fc,563.30890
9f511175-b174-4cb0-ae85-bb8b6af53206,563.94881
08eea27a-65c6-4102-87b7-c572b174a004,564.58872
ae86cecb-92b8-4cd6-9bb0-1df427936bf8,565.22863
8b0362b7-e6c3-4786-8d75-6ede6397ea18,565.86854
7fbbf1ac-859c-46b4-b364-1768d31b6b42,566.50845
e4439050-53da-46e1-8f1f-fd88638c9e9e,567.14836
ad285509-d802-4eaa-9e39-3d7034d9bb2e,567.74514
39185e47-a296-4a56-88f5-383e7d8eb3aa,568.34192
552ced34-325f-45ad-bf95-ab2a50f0b70c,568.93871
820f891a-8a23-4a0a-b110-15a0dcd73924,569.53549
25bd809d-9293-4252-841c-3fbf8e3a0a99,570.13227
6191c58a-be73-44b0-a5db-eefbc0337abe,570.72906
872af1b9-397e-4c9b-a1fc-81184f4250a2,571.32584
2022a3b3-13d1-4b6d-b259-d231f6fb2c80,571.92262
1c8f00a2-b606-475e-87db-4692fb95e704,572.51940
99f0b105-f83c-4f03-9b1a-cb9381323370,573.11619
07130a7b-62f8-4de2-925c-3d9a0a0609f3,573.71297
a26cbc7a-d61b-4680-8273-781425bf36cc,574.30975
00d18081-507b-435a-837c-416447ea6b87,574.90654
c210ee1b-7016-4911-8ea6-468cef439dde,575.50332
0a2376fa-1bd6-4fcf-b4a5-5e463d850670,576.10010
68751567-3803-4bae-9e41-334828bc474e,576.69688
f2fd2980-c498-40f2-bed4-923b6b41a47d,577.29367
bdb65a13-3438-4988-9235-d44e18a93559,577.89045
6002b6ce-a3ec-4031-95dc-f0c098cf63a1,578.48723
b3e13df5-bffb-4c62-96ca-7c39138ee463,579.08402
f8cc96dc-4d8a-48e8-a459-f379d188a7bb,579.68080
66dc76e5-6f7b-4315-964f-67751ae28940,580.29399
1d5829dc-396e-42e8-9a4e-a042a678e293,580.90718
122c76ea-0bd5-4935-aab4-0b7a5f67af02,581.52038
7fa95441-fe90-41db-b0cf-12c56ed6a6cc,582.13357
82d413a5-1e36-44b9-a62b-fd60ef564ad4,582.74676
68be7f05-c440-4283-a997-93a47ef0ca71,583.35995
9314b2fa-6aa3-4cb4-814f-69a548508bf7,583.97315
62588e7c-bda8-4e41-802f-b76ab6fb6981,584.58634
6e502170-698a-4d86-8536-763f9f170ec3,585.19940
cb01c0eb-9b31-4791-8c53-dead0efa828a,585.81252
bf792396-d9cc-401d-86e6-143dbcdd1593,586.42617
2d8fd8cc-a704-4628-9fea-157b624fd006,587.03936
076b2bb6-0254-48fb-93cd-a4ec93590520,587.65255
031296d9-cdf5-48be-a69f-ae1c9321c7dc,588.26574
1d088fb9-8674-437e-887b-328347319d35,588.87893
2d299e48-3ca8-46da-9518-e521b14b6756,589.49212
b402214e-77a2-4090-95c8-d353e8b88bfd,590.10531
1aea36ff-8423-4524-8bd9-e70e50fa1c05,590.71841
9aa19bde-7e8a-4ac8-b6e8-ee2ee35356ae,591.33161
7517d558-dbb2-4777-94f1-f8c810691f34,591.94480
7b162df6-6c64-4a91-b214-a7f9febdab11,592.29490
05aee448-1603-4974-927b-cadfb10d24dd,592.64525
af1d4aad-21d6-4ef5-bc8d-56a3a41286a3,592.99560
9052b97f-2336-4c54-b34b-911cb1dc6438,593.34594
8a6da785-7277-4cc6-9cd8-3d4343854be6,593.69629
68194d8a-fb39-4c91-8a15-808dd0a80037,594.01308
23854559-8d7d-4173-8f0e-a9149670a7fe,594.36346
b56cbffb-951b-4162-957c-af8d69a4a3f0,594.71384
c1cb339d-9d80-4240-8c2d-f7fe3ba8f160,595.06422
cdaeb034-b15a-403d-b88f-9da0500b702a,595.41460
efbfe1cc-b98f-4c9b-92b9-35ad4add3e5f,595.76498
d28e6b0e-f554-45fd-a587-3b8302024c12,596.11587
cddb505c-721c-41ed-9315-d1d38e26d68c,596.74022
069b7890-b750-4629-9fff-7d95a648fe39,597.36453
37f482cc-9e3a-4a30-ab78-b1cd5f46dfd1,597.98883
6d1170d1-e096-40ba-986a-f155e0754203,598.61443
042b3a25-7e94-4bcc-b3d2-51d0493a56b3,599.23865
afaad536-1d87-4535-b38a-c8717532db1d,599.86047
78f21c3c-b0c5-4c92-843b-a4d23b986953,600.48477
3a5a91c9-c9ca-4292-ab7f-9c301546f384,601.51379
0fc57142-93e9-4946-9b66-ddbb6c917848,602.28958
b1068c7d-a08d-4fbc-9762-fb9d2cbd9ba6,603.06047
61ce2613-8610-4a10-be24-7ba49abf4a91,603.83586
dbc9ec9f-3d41-4a93-8718-ebfaa33bb03d,604.61149
50a3cdb6-c2e9-4cad-b6e7-d75a21c07676,605.38727
28d59b3e-ece3-40c9-bc40-3b76e288b597,606.16300
bf795908-f1a7-4f95-8773-69999b23e6b6,606.93875
12c8a993-2218-45fb-9151-58aabe0514a6,607.71450
9b89361c-d2ff-40ab-9b56-389d392bfa21,608.49025
2c97ae95-23d7-44bf-bc61-ecd8ac7f4ed7,609.26601
1a4ad29e-660c-48f2-b87b-041e10b33f8d,610.04176
b2c02d3e-fa24-4e1f-89fc-c44c019ac76e,610.81751
8cc29362-b336-4b87-aace-60b8bc3d2867,611.59322
06d1b38d-599c-45cd-b42f-7e15a706b206,612.36901
d486529e-17d2-4275-afda-8f1fc4fdc5e6,613.14481
942e23fe-43bf-4099-8734-9319220312ae,613.92060
51523b0e-10ea-441d-9a5a-e82414e83a8d,614.69640
63deea41-1cf0-46c9-9943-457da1c0a0a2,615.47243
f17bfeaf-4ecd-4893-8b82-29e6c84f375b,616.24821
c59c624b-08f6-4e46-ac16-59736644b14b,617.02399
4ac5253b-ef2b-4934-8977-78c68d355a09,617.79978
30851488-e405-43cf-8a43-41649ce0bf09,618.33014
0f042c1f-9253-4984-8fa5-47109199c80e,618.86076
4cd24675-2d83-46d0-b1c3-2ab3998be6b0,619.39099
cb87cfe2-53c5-4af0-860b-425d260ae625,619.92122
a3d11fc9-8ed7-42ae-b195-5fd121626e73,620.45248
034e6f74-a5fc-40b7-98cb-3919b660ee05,620.98269
3fdeee5a-9426-44a1-b33f-4502464bbd74,621.51306
d8b5cd02-6fa3-4987-b656-339bb64d2dc6,622.04344
347da354-062f-455b-a310-dc6addc2a27d,622.57307
2ee58152-569c-47a8-b4b8-34483417f564,623.10335
dc32e953-38ac-40ae-ba67-2d56b58a317f,623.63430
91e9c049-20e4-4869-ba38-cf4a6bae3c5c,624.16465
d7d4380f-ae42-4a12-85ab-60efb2410b71,624.69501
2be2b29c-cc31-4ed7-8246-4214f18298e5,625.50896
3004b1d3-5b9f-47a9-853f-dfdba109c650,626.32254
a9799009-474a-45c8-b9e0-495be668f0c5,627.13612
4b929f97-af0b-43e7-b06c-25ac3048490a,627.95030
0a701e32-3600-4590-bd58-3f6d9863adc9,628.76389
8b8649aa-50db-4a2f-a88d-3c6e188cf7f7,629.57749
bebed853-7ac0-4bd0-981f-1192d3f6a465,630.39108
85c4cea4-9f51-4a4b-8f75-05bac78428e6,631.20470
ea01d5bc-6684-49a5-8d50-0f4bcfffa743,632.01829
9fe6d2b2-3941-453b-bd11-99a768069bb1,632.83189
